unit,unit_id,unit_count,opponent,opponent_id,opponent_count,kills,deaths,kill_rate,death_rate,kdr,status
Sergeant,3,250,Mixed Infantry,13,667,555,214,0.83,85.6,2.59,Win
Oathsworn,4,250,Wildling,5,250,178,108,0.71,43.2,1.65,Win
Oathsworn,4,250,Wildling,5,250,201,79,0.8,31.6,2.54,Win
Oathsworn,4,250,Wildling,5,250,196,138,0.78,55.2,1.42,Win
Oathsworn,4,250,Wildling,5,250,205,139,0.82,55.6,1.47,Win
Oathsworn,4,250,Wildling,5,250,180,128,0.72,51.2,1.41,Win
Oathsworn,4,250,Wildling,5,250,216,135,0.86,54.0,1.6,Win
Oathsworn,4,250,Wildling,5,250,200,197,0.8,78.8,1.02,Win
Oathsworn,4,250,Wildling,5,250,139,224,0.56,89.6,0.62,Loss
Oathsworn,4,250,Wildling,5,250,208,121,0.83,48.4,1.72,Win
Oathsworn,4,250,Wildling,5,250,184,154,0.74,61.6,1.19,Win
Oathsworn,4,250,Heavy Spearmen,6,250,190,122,0.76,48.8,1.56,Win
Oathsworn,4,250,Heavy Spearmen,6,250,197,161,0.79,64.4,1.22,Win
Oathsworn,4,250,Heavy Spearmen,6,250,133,197,0.53,78.8,0.68,Loss
Oathsworn,4,250,Heavy Spearmen,6,250,161,206,0.64,82.4,0.78,Loss
Oathsworn,4,250,Heavy Spearmen,6,250,197,139,0.79,55.6,1.42,Win
Oathsworn,4,250,Heavy Spearmen,6,250,136,206,0.54,82.4,0.66,Loss
Oathsworn,4,250,Heavy Spearmen,6,250,126,195,0.5,78.0,0.65,Loss
Oathsworn,4,250,Heavy Spearmen,6,250,152,215,0.61,86.0,0.71,Loss
Oathsworn,4,250,Heavy Spearmen,6,250,84,186,0.34,74.4,0.45,Loss
Oathsworn,4,250,Heavy Spearmen,6,250,200,157,0.8,62.8,1.27,Win
Oathsworn,4,250,Heavy Axemen,7,250,208,195,0.83,78.0,1.07,Win
Oathsworn,4,250,Heavy Axemen,7,250,197,129,0.79,51.6,1.53,Win
Oathsworn,4,250,Heavy Axemen,7,250,171,207,0.68,82.8,0.83,Loss
Oathsworn,4,250,Heavy Axemen,7,250,196,169,0.78,67.6,1.16,Win
Oathsworn,4,250,Heavy Axemen,7,250,211,150,0.84,60.0,1.41,Win
Oathsworn,4,250,Heavy Axemen,7,250,133,191,0.53,76.4,0.7,Loss
Oathsworn,4,250,Heavy Axemen,7,250,136,200,0.54,80.0,0.68,Loss
Oathsworn,4,250,Heavy Axemen,7,250,170,198,0.68,79.2,0.86,Loss
Oathsworn,4,250,Heavy Axemen,7,250,203,166,0.81,66.4,1.22,Win
Oathsworn,4,250,Heavy Axemen,7,250,189,162,0.76,64.8,1.17,Win
Oathsworn,4,250,Veteran Infantry,8,250,71,177,0.28,70.8,0.4,Loss
Oathsworn,4,250,Veteran Infantry,8,250,117,235,0.47,94.0,0.5,Loss
Oathsworn,4,250,Veteran Infantry,8,250,66,180,0.26,72.0,0.37,Loss
Oathsworn,4,250,Veteran Infantry,8,250,55,191,0.22,76.4,0.29,Loss
Oathsworn,4,250,Veteran Infantry,8,250,53,191,0.21,76.4,0.28,Loss
Oathsworn,4,250,Veteran Infantry,8,250,77,187,0.31,74.8,0.41,Loss
Oathsworn,4,250,Veteran Infantry,8,250,141,200,0.56,80.0,0.71,Loss
Oathsworn,4,250,Veteran Infantry,8,250,77,184,0.31,73.6,0.42,Loss
Oathsworn,4,250,Veteran Infantry,8,250,66,191,0.26,76.4,0.35,Loss
Oathsworn,4,250,Veteran Infantry,8,250,108,197,0.43,78.8,0.55,Loss
Oathsworn,4,250,Elite Cataphract T6 Cav,9,250,78,222,0.31,88.8,0.35,Loss
Oathsworn,4,250,Elite Cataphract T6 Cav,9,250,75,220,0.3,88.0,0.34,Loss
Oathsworn,4,250,Elite Cataphract T6 Cav,9,250,67,210,0.27,84.0,0.32,Loss
Oathsworn,4,250,Elite Cataphract T6 Cav,9,250,54,205,0.22,82.0,0.26,Loss
Oathsworn,4,250,Elite Cataphract T6 Cav,9,250,61,200,0.24,80.0,0.31,Loss
Oathsworn,4,250,Elite Cataphract T6 Cav,9,250,68,201,0.27,80.4,0.34,Loss
Oathsworn,4,250,Elite Cataphract T6 Cav,9,250,71,198,0.28,79.2,0.36,Loss
Oathsworn,4,250,Elite Cataphract T6 Cav,9,250,65,202,0.26,80.8,0.32,Loss
Oathsworn,4,250,Elite Cataphract T6 Cav,9,250,70,198,0.28,79.2,0.35,Loss
Oathsworn,4,250,Elite Cataphract T6 Cav,9,250,62,204,0.25,81.6,0.3,Loss
Oathsworn,4,250,Imperial Sgt Crossbowmen,10,250,43,187,0.17,74.8,0.23,Loss
Oathsworn,4,250,Imperial Sgt Crossbowmen,10,250,43,190,0.17,76.0,0.23,Loss
Oathsworn,4,250,Imperial Sgt Crossbowmen,10,250,52,176,0.21,70.4,0.3,Loss
Oathsworn,4,250,Imperial Sgt Crossbowmen,10,250,45,177,0.18,70.8,0.25,Loss
Oathsworn,4,250,Imperial Sgt Crossbowmen,10,250,41,171,0.16,68.4,0.24,Loss
Oathsworn,4,250,Imperial Sgt Crossbowmen,10,250,55,189,0.22,75.6,0.29,Loss
Oathsworn,4,250,Imperial Sgt Crossbowmen,10,250,40,184,0.16,73.6,0.22,Loss
Oathsworn,4,250,Imperial Sgt Crossbowmen,10,250,41,171,0.16,68.4,0.24,Loss
Oathsworn,4,250,Imperial Sgt Crossbowmen,10,250,47,181,0.19,72.4,0.26,Loss
Oathsworn,4,250,Imperial Sgt Crossbowmen,10,250,44,185,0.18,74.0,0.24,Loss
Oathsworn,4,250,Khan's Guard,11,250,9,184,0.04,73.6,0.05,Loss
Oathsworn,4,250,Khan's Guard,11,250,30,247,0.12,98.8,0.12,Loss
Oathsworn,4,250,Khan's Guard,11,250,18,249,0.07,99.6,0.07,Loss
Oathsworn,4,250,Khan's Guard,11,250,16,230,0.06,92.0,0.07,Loss
Oathsworn,4,250,Khan's Guard,11,250,20,241,0.08,96.4,0.08,Loss
Oathsworn,4,250,Khan's Guard,11,250,10,238,0.04,95.2,0.04,Loss
Oathsworn,4,250,Khan's Guard,11,250,26,245,0.1,98.0,0.11,Loss
Oathsworn,4,250,Khan's Guard,11,250,23,242,0.09,96.8,0.1,Loss
Oathsworn,4,250,Khan's Guard,11,250,31,216,0.12,86.4,0.14,Loss
Oathsworn,4,250,Khan's Guard,11,250,20,237,0.08,94.8,0.08,Loss
Oathsworn,4,250,Fian Champion,12,250,42,233,0.17,93.2,0.18,Loss
Oathsworn,4,250,Fian Champion,12,250,22,222,0.09,88.8,0.1,Loss
Oathsworn,4,250,Fian Champion,12,250,17,236,0.07,94.4,0.07,Loss
Oathsworn,4,250,Fian Champion,12,250,38,242,0.15,96.8,0.16,Loss
Oathsworn,4,250,Fian Champion,12,250,29,232,0.12,92.8,0.13,Loss
Oathsworn,4,250,Fian Champion,12,250,20,229,0.08,91.6,0.09,Loss
Oathsworn,4,250,Fian Champion,12,250,20,230,0.08,92.0,0.09,Loss
Oathsworn,4,250,Fian Champion,12,250,19,235,0.08,94.0,0.08,Loss
Oathsworn,4,250,Fian Champion,12,250,28,233,0.11,93.2,0.12,Loss
Oathsworn,4,250,Fian Champion,12,250,33,219,0.13,87.6,0.15,Loss
Oathsworn,4,250,Mixed Infantry,13,667,290,245,0.43,98.0,1.18,Loss
Oathsworn,4,250,Mixed Infantry,13,667,497,194,0.75,77.6,2.56,Win
Oathsworn,4,250,Mixed Infantry,13,667,377,237,0.57,94.8,1.59,Loss
Oathsworn,4,250,Mixed Infantry,13,667,261,243,0.39,97.2,1.07,Loss
Oathsworn,4,250,Mixed Infantry,13,667,355,238,0.53,95.2,1.49,Loss
Oathsworn,4,250,Mixed Infantry,13,667,321,233,0.48,93.2,1.38,Loss
Oathsworn,4,250,Mixed Infantry,13,667,318,247,0.48,98.8,1.29,Loss
Oathsworn,4,250,Mixed Infantry,13,667,387,246,0.58,98.4,1.57,Loss
Oathsworn,4,250,Mixed Infantry,13,667,327,234,0.49,93.6,1.4,Loss
Oathsworn,4,250,Mixed Infantry,13,667,347,244,0.52,97.6,1.42,Loss
Wildling,5,250,Heavy Spearmen,6,250,38,219,0.15,87.6,0.17,Loss
Wildling,5,250,Heavy Spearmen,6,250,27,215,0.11,86.0,0.13,Loss
Wildling,5,250,Heavy Spearmen,6,250,48,205,0.19,82.0,0.23,Loss
Wildling,5,250,Heavy Spearmen,6,250,72,215,0.29,86.0,0.33,Loss
Wildling,5,250,Heavy Spearmen,6,250,33,212,0.13,84.8,0.16,Loss
Wildling,5,250,Heavy Spearmen,6,250,45,188,0.18,75.2,0.24,Loss
Wildling,5,250,Heavy Spearmen,6,250,58,197,0.23,78.8,0.29,Loss
Wildling,5,250,Heavy Spearmen,6,250,39,211,0.16,84.4,0.18,Loss
Wildling,5,250,Heavy Spearmen,6,250,32,202,0.13,80.8,0.16,Loss
Wildling,5,250,Heavy Spearmen,6,250,64,225,0.26,90.0,0.28,Loss
Wildling,5,250,Heavy Axemen,7,250,98,211,0.39,84.4,0.46,Loss
Wildling,5,250,Heavy Axemen,7,250,65,199,0.26,79.6,0.33,Loss
Wildling,5,250,Heavy Axemen,7,250,57,192,0.23,76.8,0.3,Loss
Wildling,5,250,Heavy Axemen,7,250,41,198,0.16,79.2,0.21,Loss
Wildling,5,250,Heavy Axemen,7,250,68,217,0.27,86.8,0.31,Loss
Wildling,5,250,Heavy Axemen,7,250,99,214,0.4,85.6,0.46,Loss
Wildling,5,250,Heavy Axemen,7,250,105,204,0.42,81.6,0.51,Loss
Wildling,5,250,Heavy Axemen,7,250,58,191,0.23,76.4,0.3,Loss
Wildling,5,250,Heavy Axemen,7,250,62,228,0.25,91.2,0.27,Loss
Wildling,5,250,Heavy Axemen,7,250,109,217,0.44,86.8,0.5,Loss
Wildling,5,250,Veteran Infantry,8,250,35,232,0.14,92.8,0.15,Loss
Wildling,5,250,Veteran Infantry,8,250,27,234,0.11,93.6,0.12,Loss
Wildling,5,250,Veteran Infantry,8,250,36,199,0.14,79.6,0.18,Loss
Wildling,5,250,Veteran Infantry,8,250,29,215,0.12,86.0,0.13,Loss
Wildling,5,250,Veteran Infantry,8,250,26,195,0.1,78.0,0.13,Loss
Wildling,5,250,Veteran Infantry,8,250,32,224,0.13,89.6,0.14,Loss
Wildling,5,250,Veteran Infantry,8,250,37,207,0.15,82.8,0.18,Loss
Wildling,5,250,Veteran Infantry,8,250,30,210,0.12,84.0,0.14,Loss
Wildling,5,250,Veteran Infantry,8,250,55,218,0.22,87.2,0.25,Loss
Wildling,5,250,Veteran Infantry,8,250,35,202,0.14,80.8,0.17,Loss
Wildling,5,250,Elite Cataphract T6 Cav,9,250,29,228,0.12,91.2,0.13,Loss
Wildling,5,250,Elite Cataphract T6 Cav,9,250,41,196,0.16,78.4,0.21,Loss
Wildling,5,250,Elite Cataphract T6 Cav,9,250,21,187,0.08,74.8,0.11,Loss
Wildling,5,250,Elite Cataphract T6 Cav,9,250,25,205,0.1,82.0,0.12,Loss
Wildling,5,250,Elite Cataphract T6 Cav,9,250,29,203,0.12,81.2,0.14,Loss
Wildling,5,250,Elite Cataphract T6 Cav,9,250,30,208,0.12,83.2,0.14,Loss
Wildling,5,250,Elite Cataphract T6 Cav,9,250,57,215,0.23,86.0,0.27,Loss
Wildling,5,250,Elite Cataphract T6 Cav,9,250,35,224,0.14,89.6,0.16,Loss
Wildling,5,250,Elite Cataphract T6 Cav,9,250,33,194,0.13,77.6,0.17,Loss
Wildling,5,250,Elite Cataphract T6 Cav,9,250,27,216,0.11,86.4,0.13,Loss
Wildling,5,250,Imperial Sgt Crossbowmen,10,250,96,211,0.38,84.4,0.45,Loss
Wildling,5,250,Imperial Sgt Crossbowmen,10,250,97,239,0.39,95.6,0.41,Loss
Wildling,5,250,Imperial Sgt Crossbowmen,10,250,109,230,0.44,92.0,0.47,Loss
Wildling,5,250,Imperial Sgt Crossbowmen,10,250,90,197,0.36,78.8,0.46,Loss
Wildling,5,250,Imperial Sgt Crossbowmen,10,250,86,217,0.34,86.8,0.4,Loss
Wildling,5,250,Imperial Sgt Crossbowmen,10,250,79,210,0.32,84.0,0.38,Loss
Wildling,5,250,Imperial Sgt Crossbowmen,10,250,81,222,0.32,88.8,0.36,Loss
Wildling,5,250,Imperial Sgt Crossbowmen,10,250,75,215,0.3,86.0,0.35,Loss
Wildling,5,250,Imperial Sgt Crossbowmen,10,250,77,213,0.31,85.2,0.36,Loss
Wildling,5,250,Imperial Sgt Crossbowmen,10,250,84,199,0.34,79.6,0.42,Loss
Wildling,5,250,Khan's Guard,11,250,30,244,0.12,97.6,0.12,Loss
Wildling,5,250,Khan's Guard,11,250,28,240,0.11,96.0,0.12,Loss
Wildling,5,250,Khan's Guard,11,250,31,228,0.12,91.2,0.14,Loss
Wildling,5,250,Khan's Guard,11,250,30,235,0.12,94.0,0.13,Loss
Wildling,5,250,Khan's Guard,11,250,32,241,0.13,96.4,0.13,Loss
Wildling,5,250,Khan's Guard,11,250,25,238,0.1,95.2,0.11,Loss
Wildling,5,250,Khan's Guard,11,250,29,229,0.12,91.6,0.13,Loss
Wildling,5,250,Khan's Guard,11,250,27,235,0.11,94.0,0.11,Loss
Wildling,5,250,Khan's Guard,11,250,34,231,0.14,92.4,0.15,Loss
Wildling,5,250,Khan's Guard,11,250,31,232,0.12,92.8,0.13,Loss
Wildling,5,250,Fian Champion,12,250,32,206,0.13,82.4,0.16,Loss
Wildling,5,250,Fian Champion,12,250,27,225,0.11,90.0,0.12,Loss
Wildling,5,250,Fian Champion,12,250,19,233,0.08,93.2,0.08,Loss
Wildling,5,250,Fian Champion,12,250,27,214,0.11,85.6,0.13,Loss
Wildling,5,250,Fian Champion,12,250,19,230,0.08,92.0,0.08,Loss
Wildling,5,250,Fian Champion,12,250,13,211,0.05,84.4,0.06,Loss
Wildling,5,250,Fian Champion,12,250,18,225,0.07,90.0,0.08,Loss
Wildling,5,250,Fian Champion,12,250,21,215,0.08,86.0,0.1,Loss
Wildling,5,250,Fian Champion,12,250,18,220,0.07,88.0,0.08,Loss
Wildling,5,250,Fian Champion,12,250,19,222,0.08,88.8,0.09,Loss
Wildling,5,250,Mixed Infantry,13,667,181,239,0.27,95.6,0.76,Loss
Wildling,5,250,Mixed Infantry,13,667,185,244,0.28,97.6,0.76,Loss
Wildling,5,250,Mixed Infantry,13,667,182,227,0.27,90.8,0.8,Loss
Wildling,5,250,Mixed Infantry,13,667,194,238,0.29,95.2,0.82,Loss
Wildling,5,250,Mixed Infantry,13,667,216,233,0.32,93.2,0.93,Loss
Wildling,5,250,Mixed Infantry,13,667,176,233,0.26,93.2,0.76,Loss
Wildling,5,250,Mixed Infantry,13,667,155,241,0.23,96.4,0.64,Loss
Wildling,5,250,Mixed Infantry,13,667,184,229,0.28,91.6,0.8,Loss
Wildling,5,250,Mixed Infantry,13,667,227,227,0.34,90.8,1.0,Loss
Wildling,5,250,Mixed Infantry,13,667,171,228,0.26,91.2,0.75,Loss
Heavy Spearmen,6,250,Heavy Axemen,7,250,195,198,0.78,79.2,0.98,Loss
Heavy Spearmen,6,250,Heavy Axemen,7,250,198,213,0.79,85.2,0.93,Loss
Heavy Spearmen,6,250,Heavy Axemen,7,250,189,95,0.76,38.0,1.99,Win
Heavy Spearmen,6,250,Heavy Axemen,7,250,195,131,0.78,52.4,1.49,Win
Heavy Spearmen,6,250,Heavy Axemen,7,250,77,201,0.31,80.4,0.38,Loss
Heavy Spearmen,6,250,Heavy Axemen,7,250,125,196,0.5,78.4,0.64,Loss
Heavy Spearmen,6,250,Heavy Axemen,7,250,134,196,0.54,78.4,0.68,Loss
Heavy Spearmen,6,250,Heavy Axemen,7,250,214,165,0.86,66.0,1.3,Win
Heavy Spearmen,6,250,Heavy Axemen,7,250,181,201,0.72,80.4,0.9,Loss
Heavy Spearmen,6,250,Heavy Axemen,7,250,166,211,0.66,84.4,0.79,Loss
